Tree_num,Species,meas_time,meas_loc,Obs#,Time,Date,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
15,TICO,night,top,29,21:13:24,7/11/2025,0.035474624,1.91965992,0.03483096,0.577880416,1.236632,1.210257,2.611721946,1.375089946,14.269415,14.580389,30.79497637,0.4417875,7.5,PSF-00471_20250711211324_0ad,0,0,0,99.264267,449.190247,0.779015,0.5,0.8,0,1,38.25,37.44,25.28,21.74,21.74,84.81,80.9,78.9,2.4,0,4.06,21:06:49,7/11/2025,-0.1,1,-0.015,-9999,-9999,7.64,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462752,2.456555,1.063725,0.753867,0.269713,-0.041205,0.150351,0.108141,99.264267,0.000878,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211324_0ad,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
15,TICO,night,bottom,30,21:13:31,7/11/2025,0.021328011,1.91965992,0.021093654,0.431960731,1.229592,1.209875,2.923762764,1.694170764,14.264995,14.497465,34.47426911,0.4417875,7.5,PSF-00471_20250711211331_981,0,0,0,119.409439,363.804108,0.671775,0.5,0.8,0,1,38.14,37.53,25.23,23.6,23.6,84.81,80.9,79.4,1.8,0,4.1,21:06:49,7/11/2025,-0.1,1,-0.002,-9999,-9999,0.087,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462887,2.456403,1.06372,0.75492,0.270205,-0.019335,0.150965,0.10795,119.409439,0.000896,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211331_981,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
16,PIPU,night,top,31,21:13:47,7/11/2025,0.978137321,1.91783648,0.647763953,5.619570463,1.471534,1.215433,2.191457115,0.719923115,14.329258,17.348547,25.83656113,0.4417875,7.5,PSF-00471_20250711211347_987,0,0,0,25.574684,140.244125,0.817642,0.5,0.8,0,1,45.86,37.88,25.15,18.9,18.9,84.82,80.8,-22.1,127.3,0,4.099,21:06:49,7/11/2025,-0.1,1,0.007,-9999,-9999,0.53,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463404,2.467016,1.063384,0.563291,0.271086,-0.071292,0.152257,0.108068,25.574684,0.000874,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211347_987,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
16,PIPU,night,bottom,32,21:13:58,7/11/2025,0.495872622,1.921482,0.394154134,5.421145493,1.460272,1.213799,2.598981483,1.138709483,14.310503,17.216381,30.64113987,0.4417875,7.5,PSF-00471_20250711211358_dcb,0,0,0,17.42828,104.488846,0.833204,0.5,0.8,0,1,45.66,37.95,25.1,21.66,21.66,84.82,81,-22.4,127.7,0,4.099,21:06:49,7/11/2025,-0.1,1,-0.067,-9999,-9999,1.979,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463509,2.466744,1.06448,0.562742,0.271657,-0.03998,0.153252,0.107958,17.42828,0.00088,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211358_dcb,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
17,GYDI,night,top,33,21:14:13,7/11/2025,0.022792947,1.91783648,0.022525241,0.377959648,1.230361,1.213087,2.62131314,1.39095214,14.302361,14.506019,30.90442278,0.4417875,7.5,PSF-00471_20250711211413_359,0,0,0,97.1632,373.778687,0.740052,0.5,0.8,0,1,38.66,38.12,25.01,21.8,21.8,84.82,80.8,55,32,0,4.099,21:06:49,7/11/2025,-0.1,1,-0.006,-9999,-9999,1.084,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46376,2.457165,1.063002,0.703768,0.272569,-0.037383,0.15466,0.108029,97.1632,0.000886,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211413_359,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
17,GYDI,night,bottom,34,21:14:21,7/11/2025,0.017238058,1.91965992,0.017084642,0.344403192,1.232716,1.216996,2.900940022,1.668224022,14.348362,14.533704,34.20113207,0.4417875,7.5,PSF-00471_20250711211421_c64,0,0,0,85.126518,304.898132,0.720803,0.5,0.8,0,1,38.82,38.33,24.98,23.47,23.47,84.82,80.9,79.6,1.6,0,4.099,21:06:49,7/11/2025,-0.1,1,-0.02,-9999,-9999,-0.872,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.464062,2.457396,1.063826,0.755385,0.272983,-0.017793,0.15536,0.107947,85.126518,0.000885,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211421_c64,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
18,QUBU,night,top,35,21:14:36,7/11/2025,0.029801435,1.91783648,0.029345433,0.475864156,1.238672,1.216925,2.583132442,1.344460442,14.347274,14.603661,30.45428487,0.4417875,7.5,PSF-00471_20250711211436_e85,0,0,0,86.075302,366.51886,0.765154,0.5,0.8,0,1,39.18,38.49,24.9,21.56,21.56,84.82,80.8,78.2,3.3,0,4.098,21:06:49,7/11/2025,-0.1,1,-0.005,-9999,-9999,-0.047,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.464305,2.457903,1.063107,0.752241,0.273773,-0.038751,0.156677,0.10803,86.075302,0.000889,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211436_e85,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
18,QUBU,night,bottom,36,21:14:46,7/11/2025,0.016015514,1.92330272,0.015883253,0.312141658,1.234319,1.220106,2.860942826,1.626623826,14.384183,14.551746,33.72957824,0.4417875,7.5,PSF-00471_20250711211446_011,0,0,0,104.566452,311.71991,0.66455,0.5,0.8,0,1,39.15,38.7,24.86,23.24,23.24,84.82,81.1,77.3,4.6,0,4.098,21:06:49,7/11/2025,-0.1,1,-0.003,-9999,-9999,2.301,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.464605,2.457868,1.064878,0.750496,0.274279,-0.019055,0.157557,0.107951,104.566452,0.000877,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211446_011,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
19,HEAR,night,top,37,21:14:58,7/11/2025,0.670710464,1.91965992,0.497047064,5.826205352,1.491417,1.22628,2.462386499,0.970969499,14.456586,17.582283,29.03072977,0.4417875,7.5,PSF-00471_20250711211458_aef,0,0,0,95.783829,447.729004,0.786067,0.5,0.8,0,1,47.48,39.04,24.8,20.78,20.78,84.82,80.9,-21.2,126.2,0,4.098,21:06:49,7/11/2025,-0.1,1,-0.014,-9999,-9999,1.708,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465088,2.469247,1.064075,0.564709,0.274941,-0.046311,0.158622,0.10799,95.783829,0.000847,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211458_aef,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
19,HEAR,night,bottom,38,21:15:05,7/11/2025,0.590638507,1.921482,0.45177023,5.634942583,1.482758,1.226606,2.515941714,1.033183714,14.459912,17.479582,29.65863155,0.4417875,7.5,PSF-00471_20250711211505_ca6,0,0,0,87.631699,346.925842,0.747405,0.5,0.8,0,1,47.29,39.12,24.77,21.13,21.13,84.83,81,-21.7,126.7,0,4.097,21:06:49,7/11/2025,-0.1,1,-0.017,-9999,-9999,-1.45,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465212,2.469002,1.064691,0.564003,0.275289,-0.041998,0.159136,0.107946,87.470772,0.000873,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211505_ca6,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
20,ACGR,night,top,39,21:15:27,7/11/2025,0.040268859,1.91965992,0.039441492,0.610440906,1.261919,1.234063,2.545439515,1.283520515,14.548167,14.876564,30.00635996,0.4417875,7.5,PSF-00471_20250711211527_626,0,0,0,97.421768,389.204987,0.74969,0.5,0.8,0,1,40.49,39.6,24.66,21.32,21.32,84.83,80.9,72.4,10.4,0,4.097,21:06:49,7/11/2025,-0.1,1,-0.007,-9999,-9999,0.094,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465901,2.459758,1.063669,0.740025,0.276413,-0.038629,0.16104,0.107963,97.421768,0.000873,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211527_626,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
20,ACGR,night,bottom,40,21:15:33,7/11/2025,0.016644993,1.91965992,0.016501909,0.31611864,1.238923,1.224495,2.824845781,1.585922781,14.436306,14.606414,33.3040059,0.4417875,7.5,PSF-00471_20250711211533_897,0,0,0,76.776268,269.666779,0.715292,0.5,0.8,0,1,39.83,39.36,24.63,23.03,23.03,84.82,80.9,78.4,3.1,0,4.091,21:06:49,7/11/2025,-0.1,1,-0.006,-9999,-9999,0.01,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465576,2.458842,1.063644,0.752678,0.276749,-0.018838,0.161553,0.107944,76.776268,0.000871,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211533_897,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
21,TICO,night,top,41,21:15:46,7/11/2025,0.033718658,1.91965992,0.033136616,0.50689082,1.248791,1.225658,2.517486734,1.268695734,14.450229,14.722962,29.68034347,0.4417875,7.5,PSF-00471_20250711211546_762,0,0,0,101.702568,412.572021,0.753491,0.5,0.8,0,1,40.28,39.53,24.58,21.14,21.14,84.82,80.9,64.8,19.9,0,4.097,21:06:49,7/11/2025,-0.1,1,-0.062,-9999,-9999,-0.04,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465824,2.459476,1.06366,0.723971,0.277368,-0.039665,0.162683,0.10803,101.702568,0.000898,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211546_762,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
21,TICO,night,bottom,42,21:15:53,7/11/2025,0.019035504,1.91965992,0.0188486,0.353401151,1.245149,1.22902,2.797611317,1.552462317,14.49013,14.680286,32.9829205,0.4417875,7.5,PSF-00471_20250711211553_86d,0,0,0,93.702789,325.785034,0.712378,0.5,0.8,0,1,40.25,39.73,24.54,22.87,22.87,84.82,80.9,77.4,4.3,0,4.089,21:06:49,7/11/2025,-0.1,1,-0.03,-9999,-9999,-0.697,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4661,2.459438,1.063594,0.750619,0.277763,-0.019577,0.16332,0.107952,93.702789,0.000863,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211553_86d,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
22,PODE,night,top,43,21:16:07,7/11/2025,0.029951806,1.91783648,0.029491227,0.44103181,1.244693,1.224539,2.48521521,1.24052221,14.436399,14.674002,29.29987279,0.4417875,7.5,PSF-00471_20250711211607_b59,0,0,0,80.647232,376.991272,0.786077,0.5,0.8,0,1,40.38,39.72,24.48,20.93,20.93,84.82,80.8,76.6,5.1,0,4.097,21:06:49,7/11/2025,-0.1,1,-9999,-9999,-9999,-9999,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.466106,2.459625,1.063075,0.748956,0.278424,-0.040931,0.164572,0.107981,80.647232,0.000888,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211607_b59,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
22,PODE,night,bottom,44,21:16:14,7/11/2025,0.023454799,1.91965992,0.023171682,0.425300939,1.24904,1.229629,2.768926667,1.519886667,14.496286,14.725119,32.64473788,0.4417875,7.5,PSF-00471_20250711211614_335,0,0,0,84.06794,335.889099,0.749715,0.5,0.8,0,1,40.59,39.96,24.45,22.7,22.7,84.82,80.9,79.2,2.1,0,4.096,21:06:49,7/11/2025,-0.1,1,-0.013,-9999,-9999,-2.418,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46645,2.459932,1.063679,0.754486,0.278781,-0.020455,0.165239,0.107944,84.06794,0.000869,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211614_335,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
23,GYDI,night,top,45,21:16:31,7/11/2025,0.026189647,1.91783648,0.025836824,0.424489663,1.248084,1.228685,2.610126404,1.362042404,14.484212,14.712894,30.76890727,0.4417875,7.5,PSF-00471_20250711211631_c96,0,0,0,89.485641,360.54361,0.751804,0.5,0.8,0,1,40.73,40.1,24.38,21.73,21.73,84.83,80.8,77.6,4,0,4.096,21:06:49,7/11/2025,-0.1,1,-0.004,-9999,-9999,-0.097,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.466652,2.460134,1.063522,0.751137,0.279554,-0.03069,0.166816,0.107994,89.485641,0.000888,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211631_c96,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
23,GYDI,night,bottom,46,21:16:39,7/11/2025,0.017048358,1.91783648,0.016898144,0.325846564,1.24034,1.225447,2.836833604,1.596493604,14.44626,14.621817,33.44139578,0.4417875,7.5,PSF-00471_20250711211639_8bb,0,0,0,91.056702,313.886414,0.709906,0.5,0.8,0,1,40.56,40.08,24.35,23.1,23.1,84.83,80.8,79.5,1.6,0,4.096,21:06:49,7/11/2025,-0.1,1,-0.004,-9999,-9999,-0.237,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.466625,2.459904,1.062989,0.755152,0.279936,-0.014685,0.167454,0.107944,91.056702,0.000886,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211639_8bb,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
24,HEAR,night,top,47,21:17:08,7/11/2025,1.136030176,1.91965992,0.713682189,4.93747619,1.451206,1.226402,2.026126413,0.574920413,14.457856,17.108038,23.88455043,0.4417875,7.5,PSF-00471_20250711211708_641,0,0,0,61.955452,258.999115,0.760789,0.5,0.8,0,1,47.78,40.38,24.23,17.65,17.65,84.83,80.9,-20.8,125.7,0,4.095,21:17:00,7/11/2025,-0.43,1,0.513,-0.036,-0.563,42.136,36.219,18.912,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467074,2.470201,1.064111,0.565445,0.281216,-0.07419,0.170177,0.107956,61.955452,0.000888,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211708_641,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
24,HEAR,night,bottom,48,21:17:17,7/11/2025,0.48476641,1.921482,0.387104643,5.025901425,1.454497,1.225975,2.529876829,1.075379829,14.453842,17.148046,29.82641864,0.4417875,7.5,PSF-00471_20250711211717_f12,0,0,0,102.392792,348.583832,0.706261,0.5,0.8,0,1,47.98,40.44,24.2,21.22,21.22,84.82,81,-23.6,129.1,0,4.094,21:17:00,7/11/2025,-0.43,1,-0.01,-9999,-9999,-2.557,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467157,2.470463,1.064485,0.560878,0.28154,-0.034384,0.171051,0.107944,103.099106,0.000884,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211717_f12,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
25,QUBU,night,top,49,21:17:44,7/11/2025,0.030732208,1.91783648,0.030247509,0.577223496,1.255527,1.229153,2.835118338,1.579591338,14.491008,14.801943,33.42511599,0.4417875,7.5,PSF-00471_20250711211744_13e,0,0,0,91.653587,368.173248,0.751059,0.5,0.8,0,1,41.64,40.77,24.11,23.09,23.09,84.82,80.8,38.3,52.6,0,4.094,21:17:00,7/11/2025,-0.43,1,-0.029,-9999,-9999,1.179,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467632,2.461882,1.063184,0.670713,0.282574,-0.012006,0.173369,0.10795,91.653587,0.000874,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211744_13e,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
25,QUBU,night,bottom,50,21:17:51,7/11/2025,0.013557211,1.91783648,0.013462048,0.250468067,1.243437,1.231991,2.784080436,1.540643436,14.524683,14.659623,32.82339585,0.4417875,7.5,PSF-00471_20250711211751_c04,0,0,0,101.039169,314.717896,0.678953,0.5,0.8,0,1,41.3,40.92,24.09,22.79,22.79,84.82,80.8,78.4,2.9,0,4.094,21:17:00,7/11/2025,-0.43,1,-0.02,-9999,-9999,5.214,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467844,2.461412,1.062958,0.752779,0.28283,-0.015145,0.173968,0.107947,98.336578,0.000868,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211751_c04,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
26,ACPL,night,top,51,21:18:03,7/11/2025,0.010456025,1.91965992,0.010399382,0.163565624,1.247453,1.239989,2.551688022,1.304235022,14.619404,14.707412,30.08356545,0.4417875,7.5,PSF-00471_20250711211803_27a,0,0,0,103.678825,312.282074,0.667996,0.5,0.8,0,1,41.54,41.29,24.05,21.36,21.36,84.82,80.9,67.7,16.3,0,4.094,21:17:00,7/11/2025,-0.43,1,-0.008,-9999,-9999,1.746,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46837,2.461749,1.063652,0.730073,0.283316,-0.030988,0.174962,0.107978,103.678825,0.000888,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211803_27a,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
26,ACPL,night,bottom,52,21:18:12,7/11/2025,0.007036777,1.91965992,0.007011077,0.128648243,1.239347,1.233476,2.758864293,1.519517293,14.543951,14.613178,32.52994096,0.4417875,7.5,PSF-00471_20250711211812_86c,0,0,0,103.471039,282.301422,0.633473,0.5,0.8,0,1,41.35,41.15,24.01,22.64,22.64,84.81,80.9,79.2,2.1,0,4.093,21:17:00,7/11/2025,-0.43,1,-0.002,-9999,-9999,2.083,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468184,2.461492,1.063756,0.754512,0.283677,-0.015967,0.175652,0.107952,103.471039,0.000898,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211812_86c,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
27,PIPU,night,top,53,21:18:27,7/11/2025,0.636046594,1.91965992,0.477751708,5.032876606,1.461491,1.232385,2.335013082,0.873522082,14.529243,17.230295,27.52903892,0.4417875,7.5,PSF-00471_20250711211827_5c0,0,0,0,45.294643,239.467621,0.810853,0.5,0.8,0,1,48.91,41.25,23.96,19.92,19.92,84.82,80.9,-22.1,127.3,0,4.093,21:17:00,7/11/2025,-0.43,1,-0.023,-9999,-9999,0.73,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468328,2.471761,1.064186,0.563247,0.284286,-0.046124,0.176942,0.10797,45.294643,0.000891,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211827_5c0,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
27,PIPU,night,bottom,54,21:18:35,7/11/2025,0.559197252,1.91783648,0.432956917,5.349803741,1.484769,1.241015,2.508229066,1.023460066,14.631726,17.505615,29.57119861,0.4417875,7.5,PSF-00471_20250711211835_4ee,0,0,0,26.394009,145.06781,0.818057,0.5,0.8,0,1,49.76,41.59,23.94,21.08,21.08,84.82,80.8,-22.2,127.4,0,4.093,21:17:00,7/11/2025,-0.43,1,-0.018,-9999,-9999,0.618,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468812,2.472897,1.063495,0.563141,0.284545,-0.032826,0.177587,0.107949,26.394009,0.00089,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211835_4ee,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
28,ACPL,night,top,55,21:19:00,7/11/2025,0.014927067,1.921482,0.014812,0.254076366,1.243497,1.231915,2.664856115,1.421359115,14.523012,14.659558,31.41778018,0.4417875,7.5,PSF-00471_20250711211900_540,0,0,0,83.897713,272.879364,0.692547,0.5,0.8,0,1,41.88,41.49,23.86,22.07,22.07,84.82,81,75.9,6.3,0,4.093,21:17:00,7/11/2025,-0.43,1,-0.016,-9999,-9999,-0.023,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468678,2.462244,1.064645,0.747432,0.285451,-0.020677,0.180003,0.107966,83.897713,0.000869,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211900_540,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
28,ACPL,night,bottom,56,21:19:07,7/11/2025,0.008348296,1.91783648,0.008312114,0.1569528,1.240989,1.233816,2.804398306,1.563409306,14.546245,14.630806,33.06293688,0.4417875,7.5,PSF-00471_20250711211907_cd1,0,0,0,86.320282,249.892838,0.654571,0.5,0.8,0,1,41.85,41.61,23.83,22.91,22.91,84.82,80.8,79.5,1.6,0,4.092,21:17:00,7/11/2025,-0.43,1,-0.004,-9999,-9999,4.468,-9999,-9999,0,75,-9999,-9999,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468852,2.462211,1.063428,0.755169,0.285715,-0.010841,0.180631,0.107941,86.320282,0.00088,2.401091,-0.000038,1,2.393618,-0.000016,1,0.59769,0.600379,0.107916,0,PSF-00471_20250711211907_cd1,PFA-00280,PSA-00292,PSF-00471,RHS-00477,3.0.0,2025-03-01T19:23:17.308Z
